;location_id;city;general_info_text
450;195961369;Katowice;Katowice is the largest city in Upper Silesia and Poland's main industrial centre. A rich cultural life with theatres, the Silesian Museum and Philharmonic Orchestras and the Spodek concert hall caters for a population of about 300,000 in the city and 2 million if the surrounding cities of the Upper-Silesian Metropolitan Union are taken into account. The Spodek concert hall is emblematic of the city, appearing in many postcards and other images.
451;192118447;Krakow;"Kraków (IPA: [ˈkrakuf]) is the chief city of Małopolskie Province in the south of Poland. At its core is a beautifully-preserved medieval town on the banks of the River Wisła or Vistula, and it's Poland's top tourist draw. The modern city, with a population of 780,000 (2021), stretches way beyond, including the communist-era ""new town"" of Nowa Huta."
452;66750984;Abuja;Abuja is the capital of Nigeria. Because most Nigerian government agencies are now headquartered in Abuja and most other countries' embassies have been relocated from Lagos to Abuja, it is a surprisingly expensive city.
453;65999023;Benin City;Benin City is one of the oldest cities in Nigeria, dating back to pre-colonial times. It was the capital of one of the most advanced and organised kingdoms in Africa before the arrival of the British. The city used to be the capital of the old Bendel state until this was divided into Edo and Delta states. Benin City is the capital of Edo State, and had a population of about 1.5 million people in 2015.
454;65777133;Calabar;Calabar is the capital city of Cross River State in South South Nigeria. It is a charming and quite peaceful city. Attractions include the Slave Museum, Calabar Free Trade Zone, Tinapa Business and Tourist Resort, Cultural and Civic Centre, Calabar Port and university campuses.
455;65985379;Enugu;"Enugu is the capital of Enugu State in Southeast Nigeria. Industries in the city include the urban market and bottling industries. Enugu is also one of the filming locations for directors of the Nigerian movie industry, dubbed ""Nollywood""."
456;192362453;Lublin;Lublin is a city in eastern Poland and the capital of Lublin Voivodeship with a population of 324 637 (2016). In the Renaissance Lublin played an important role in the life of the Polish-Lithuanian Commonwealth as a trade centre and as a city with military significance.
457;193436675;Łódź;Łódź (Pronounced: Wootch) is Poland's third biggest city, and the capital of the Łódzkie Voivodship. Unlike most other large Polish cities, which have long histories, Łódź was created almost from scratch during the 19th-century textile industry boom to house textile mills, their owners and their workers, and rapidly grew to become an important industrial and commerce centre. Since the end of the Soviet era, the textile industry split into many smaller companies, which often specialize in technically complex products such as lingerie and wedding dresses. The city rebounded in the 21st century due to foreign investment in IT industries.
458;187867878;Poznań;Poznań (German: Posen) is the largest city in Greater Poland, in the west of Poland, and one of the largest metropoles in the whole country. Situated roughly equidistantly between Warsaw and Berlin, it serves as a major economic hub, and a centre for industry and commerce. The Poznań International Trade Fair grounds host the most important trade fairs and exhibitions in Poland, making Poznań an important business destination, but the city has plenty of history and attractions to share besides that. Its relative compactness and easy access by road, rail and air make it a convenient tourist destination for visitors to Central Europe.
459;160827025;Szczecin;Szczecin, (pronounced Shchetsin, German: Stettin, Latin: Stetinum) is a maritime port city and the capital of Zachodniopomorskie in Poland. The city has a population of over 400,000, with almost 780,000 living in its metro area (2019). It is one of the seven largest metropoles in the country. It lies in the northwestern corner of Poland, very close to the German border. It is easier to get to Szczecin from some parts of Germany, notable from Berlin, than it is from much of Poland. For a significant part of its history, Szczecin was a part of Germany, and in other periods, of Denmark and Sweden.
460;287082329;Lisbon;Lisbon (Portuguese: Lisboa) is the capital of Portugal situated on seven hills at the wide mouth of the river Tagus (Tejo) where it meets the Atlantic Ocean. With 545,000 residents in the city and 2.9 million in the Lisbon Region (2021) and a thriving mix of Portugal's rich history and vivid contemporary culture, Lisbon enchants travellers with its white bleached limestone buildings, intimate alleyways, and an easy going charm that makes it a popular year round destination.
461;279368620;Angra do Heroísmo;Angra do Heroísmo, or simply Angra, is a city and municipality on Terceira Island in Portugal's Azores archipelago (Açores). It is one of the three capital cities of the Azores, along with Ponta Delgada and Horta. The town centre is a UNESCO World Heritage Site.
462;280203646;Aveiro;Aveiro is the provincial capital city of Beira Litoral province, nestled next to a ria, (a salt water lagoon) and the Vouga River delta on the Atlantic coast of Central Portugal. Its origins go back to pre-Roman times. From the 8th until the 11th century, the region was under Muslim control. The charter elevating the town to city status was conferred in 1759 by King João I.
463;68851455;Kano;Kano is a city in North West Nigeria and the capital of Kano State. It has a population of around 3.6 million (2016 estimate), giving it a busy atmosphere. It is an ancient trading city inhabited for well over a thousand years. Despite the international airport, there is little tourist trade, but there are still surprisingly many attractions to visit and, as with the rest of Nigeria, the joy is in the people and the buzz of the streets.
464;66455918;Lagos;Lagos (Yoruba: Èkó) is the most populous city in Nigeria, spreading out across two main islands and onto the mainland. It is the country's financial capital, and is famous throughout Africa for its music scene. Lagos has a vibrant nightlife. It is the centre of the Nigerian movie industry, often referred to as 'Nollywood'.
465;65822365;Oshogbo;"Osogbo (Oshogbo) is a city of almost 400,000 people (2016) in Osun State in Southwest Nigeria. Osogbo, sometimes called ""Ile Aro"" (home of dyeing), is a major dyeing centre."
466;175738931;Oslo;Oslo is Norway's capital and largest city, with 700,000 citizens in the city proper and about 1.5 million inhabitants in greater Oslo. It is in the East of the country in the Oslofjorden fjord, extending over an inlet of the Skagerrak strait. It is spaciously laid out and surrounded by green hills and mountains and includes 40 islands and 343 lakes. Oslo offers ski slopes for alpine skiing and ski trails for cross-country skiing in the winter. In the summer, the temperature in Oslo may make it comfortable to swim. There are several well-visited beach resorts. Oslo is one of the world's northernmost capitals and so gets only 6 hours of sunlight in the winter. In high summer, sunlight hours soar to 18, making its climate markedly different between seasons, with cold yet relatively dry winters.
467;173767800;Bergen;Bergen is Norway's second largest city and the most popular gateway to the fjords of West Norway. The city is renowned for its great location amidst mountains, fjords, and the ocean. Steep mountains and highlands within the city offer excellent hiking opportunities. The city center is compact and can easily be covered on foot, while the city as a whole is spacious and sprawling. Bergen and suburbs are home to about one quarter of the people in West Norway.
468;267076385;Bodø;Bodø is the seat of Nordland county in Norway. With more than 50,000 inhabitants, it is the second largest city in Northern Norway, on a peninsula facing the open sea, and infamously windy. The road and railway come in via Fauske.
