Airport Code;Airport Name;City Name;Country Name;Country Code;Latitude;Longitude;World Area Code;City Name geo_name_id;Country Name geo_name_id;coordinates
PUZ;Puerto Cabezas;Puerto Cabezas;Nicaragua;NI;14.047222;-83.386667;153;3617154;3617476;14.047222, -83.386667
CEB;Mactan-Cebu International;Cebu;Philippines;PH;10.3075;125.979444;766;1717512;1694008;10.3075, 125.979444
YLD;Chapleau;Chapleau;Canada;CA;47.833333;-83.4;906;\N;6251999;47.833333, -83.4
LOU;Bowman Field Airport;Louisville;United States;US;38.227778;-85.663611;67;5429522;6252001;38.227778, -85.663611
CDH;Harrell Fld;Camden;United States;US;33.616667;-92.766667;67;5111148;6252001;33.616667, -92.766667
MHM;Intermediate;Minchumina;United States;US;55.583333;-3.016667;67;\N;6252001;55.583333, -3.016667
RIB;Gen Buech;Riberalta;Bolivia;BO;-11.016667;-66.083333;312;3906466;3923057;-11.016667, -66.083333
SLP;San Luis Potosi;San Luis Potosi;Mexico;MX;22.183333;-100.983333;148;3985606;3996063;22.183333, -100.983333
CMZ;Caia;Caia;Mozambique;MZ;-25.316667;32.966667;550;\N;1036973;-25.316667, 32.966667
CMV;Coromandel;Coromandel;New Zealand;NZ;-36.75;175.5;851;2192093;2186224;-36.75, 175.5
KGM;Kungum;Kungum;Papua New Guinea;PG;-5.183333;39.783333;804;\N;2088628;-5.183333, 39.783333
MEZ;Messina;Messina;South Africa;ZA;-22.366667;29.983333;562;976885;953987;-22.366667, 29.983333
ZRH;Zürich-Kloten;Zurich;Switzerland;CH;47.464722;8.549167;486;2657896;2658434;47.464722, 8.549167
BTT;Bettles;Bettles;United States;US;66.916667;-151.516667;67;\N;6252001;66.916667, -151.516667
YZX;Greenwood;Greenwood;Canada;CA;44.983333;-64.916667;906;5966689;6251999;44.983333, -64.916667
MHQ;Mariehamn;Mariehamn;Finland;FI;60.116667;19.9;425;3041732;660013;60.116667, 19.9
LNF;Munbil;Munbil;Papua New Guinea;PG;-4.866667;141.216667;804;\N;2088628;-4.866667, 141.216667
SMA;Vila Do Porto;Santa Maria;Portugal;PT;36.971389;-25.170556;469;2739118;2264397;36.971389, -25.170556
PRI;Praslin Island;Praslin Island;Seychelles;SC;-4.316667;55.733333;570;\N;241170;-4.316667, 55.733333
MER;Castle AFB;Atwater, CA;United States;US;37.380556;-120.568056;67;5325187;6252001;37.380556, -120.568056
GAB;Gabbs;Gabbs;United States;US;38.866667;-117.916667;67;\N;6252001;38.866667, -117.916667
HAY;Haycock;Haycock;United States;US;65.2;-161.15;67;\N;6252001;65.2, -161.15
CRH;Cherribah;Cherribah;Australia;AU;-27.65;151.95;802;\N;2077456;-27.65, 151.95
NUR;Nullarbor;Nullarbor;Australia;AU;-31.433333;130.916667;802;\N;2077456;-31.433333, 130.916667
ZAY;De Keyserlei Bus Stn.;Antwerp;Belgium;BE;51.216667;4.416667;409;2803138;2802361;51.216667, 4.416667
APX;Arapongas;Arapongas;Brazil;BR;-23.383333;-51.95;316;3471798;3469034;-23.383333, -51.95
NOO;Naoro;Naoro;Papua New Guinea;PG;-9.083333;147.033333;804;\N;2088628;-9.083333, 147.033333
SJI;Mcguire Fld;San Jose;Philippines;PH;12.366667;121.033333;766;1700994;1694008;12.366667, 121.033333
PVS;Provideniya;Provideniya;Russian Federation;RU;64.383333;173.3;770;4031574;2017370;64.383333, 173.3
CPT;Cape Town International;Cape Town;South Africa;ZA;-33.964722;18.601667;562;3369157;953987;-33.964722, 18.601667
FAK;False Island;False Island;United States;US;57.530556;-135.216667;67;\N;6252001;57.530556, -135.216667
AKN;King Salmon;King Salmon;United States;US;58.516667;-156.633333;67;\N;6252001;58.516667, -156.633333
EWR;Newark Liberty International;Newark;United States;US;40.6925;-74.168611;21;5376803;6252001;40.6925, -74.168611
SAD;Safford;Safford;United States;US;32.85;-109.633333;67;5312476;6252001;32.85, -109.633333
SEA;Seattle-Tacoma International;Seattle, WA;United States;US;47.448889;-122.309444;67;5809844;6252001;47.448889, -122.309444
HUE;Humera;Humera;Ethiopia;ET;14.25;36.583333;522;\N;337996;14.25, 36.583333
OBI;Obidos;Obidos;Brazil;BR;-1.866667;-55.533333;316;\N;3469034;-1.866667, -55.533333
NAR;Nare;Nare;Colombia;CO;6.2;-74.616667;327;\N;3686121;6.2, -74.616667
COH;Cooch Behar;Cooch Behar;India;IN;26.333333;89.466667;733;1266436;1269750;26.333333, 89.466667
NKO;Ankokoambo;Ankokoambo;Madagascar;MG;-16.566667;44.466667;541;\N;1062947;-16.566667, 44.466667
LIK;Likiep Island;Likiep Island;Marshall Islands;MH;9.816667;169.316667;844;\N;2080185;9.816667, 169.316667
JMO;Jomsom;Jomsom;Nepal;NP;28.783333;83.733333;755;\N;1282988;28.783333, 83.733333
ROC;Greater Rochester International;Rochester, NY;United States;US;43.118889;-77.6725;67;5808524;6252001;43.118889, -77.6725
MDW;Midway;Chicago;United States;US;41.783333;-87.75;67;4887398;6252001;41.783333, -87.75
RSJ;Rosario SPB;Rosario;United States;US;48.633333;-122.85;67;\N;6252001;48.633333, -122.85
WMC;Winnemucca;Winnemucca;United States;US;40.966667;-117.733333;67;5710360;6252001;40.966667, -117.733333
LZN;Nangan;Nangan;Taiwan;TW;11.8;-16.05;781;\N;1668284;11.8, -16.05
IPW;Ipswich;Ipswich;United Kingdom;GB;52.033333;1.2;493;2646057;2635167;52.033333, 1.2
LWC;Lawrence;Lawrence;United States;US;38.95;-95.283333;67;5124087;6252001;38.95, -95.283333
MKL;Mc Kellar-Sipes Regional;Jackson;United States;US;35.6;-88.915556;67;5828648;6252001;35.6, -88.915556
WBU;Municipal;Boulder;United States;US;40.033333;-105.233333;67;5641473;6252001;40.033333, -105.233333
PPM;Pompano Beach;Pompano Beach;United States;US;26.233333;-80.127778;67;4169014;6252001;26.233333, -80.127778
MJK;Shark Bay;Monkey Mia;Australia;AU;-25.8;113.716667;802;\N;2077456;-25.8, 113.716667
SHJ;Sharjah;Sharjah;United Arab Emirates;AE;25.328611;55.517222;678;292672;290557;25.328611, 55.517222
ATK;Atqasuk;Atqasuk;United States;US;70.466667;-157.333333;67;\N;6252001;70.466667, -157.333333
SPE;Sepulot;Sepulot;Malaysia;MY;4.716667;116.466667;749;\N;1733045;4.716667, 116.466667
HAL;Halali;Halali;Namibia;NA;-19.966667;13.066667;575;\N;3355338;-19.966667, 13.066667
TDA;Trinidad;Trinidad;Colombia;CO;5.416667;-71.666667;327;3666719;3686121;5.416667, -71.666667
UVL;Kharga;Kharga;Egypt;EG;25.456944;30.570278;591;\N;357994;25.456944, 30.570278
IXI;Lilabari;Lilabari;India;IN;27.266666999999998;94.1;733;\N;1269750;27.266666999999998, 94.1
AGD;Anggi;Anggi;Indonesia;ID;-1.383333;133.866667;832;\N;1643084;-1.383333, 133.866667
RKW;Municipal;Rockwood;United States;US;35.916667;-84.683333;67;5007451;6252001;35.916667, -84.683333
TYZ;Taylor;Taylor;United States;US;56.15;-1.666667;67;5316960;6252001;56.15, -1.666667
HMR;Hamar Arpt;Hamar;Norway;NO;60.8;11.1;465;3154084;3144096;60.8, 11.1
WBM;Wapenamanda;Wapenamanda;Papua New Guinea;PG;-5.566667;143.716667;804;\N;2088628;-5.566667, 143.716667
YTN;Riviere Au Tonnerre;Riviere Au Tonnerre;Canada;CA;50.416667;-64.666667;906;\N;6251999;50.416667, -64.666667
ADO;Andamooka;Andamooka;Australia;AU;-30.437778;137.137222;802;\N;2077456;-30.437778, 137.137222
BKQ;Blackall;Blackall;Australia;AU;-24.416667;145.416667;802;\N;2077456;-24.416667, 145.416667
CAZ;Cobar;Cobar;Australia;AU;-31.533333;145.8;802;\N;2077456;-31.533333, 145.8
ORU;Oruro;Oruro;Bolivia;BO;-17.95;-67.1;312;3909234;3923057;-17.95, -67.1
ACH;Altenrhein;Altenrhein;Switzerland;CH;47.483333;9.55;486;\N;2658434;47.483333, 9.55
JER;Jersey;Jersey;United Kingdom;GB;49.208056;-2.195556;493;\N;2635167;49.208056, -2.195556
HRO;Boone County;Harrison;United States;US;36.228333;-93.109722;67;5120095;6252001;36.228333, -93.109722
DLN;Dillon;Dillon;United States;US;45.216667;-112.633333;67;5648657;6252001;45.216667, -112.633333
GOO;Goondiwindi;Goondiwindi;Australia;AU;-28.521389;150.320278;802;\N;2077456;-28.521389, 150.320278
ISA;Mount Isa;Mount Isa;Australia;AU;-20.666667;139.466667;802;2065594;2077456;-20.666667, 139.466667
FOR;Pinto Martins;Fortaleza;Brazil;BR;-3.776389;-38.5325;316;3454578;3469034;-3.776389, -38.5325
PLB;Clinton County;Plattsburgh;United States;US;44.683333;-73.516667;67;5131692;6252001;44.683333, -73.516667
CVR;Hughes;Culver City;United States;US;34.016667;-118.4;67;5341114;6252001;34.016667, -118.4
KUY;Kamusi Airport;Kamusi;United States;US;57.634444;-153.998333;67;\N;6252001;57.634444, -153.998333
MSY;Louis Armstrong New Orléans International Airport;New Orleans;United States;US;29.993333;-90.258056;67;4335045;6252001;29.993333, -90.258056
SLE;Mcnary Field;Salem;United States;US;44.916667;-123.0;67;5750162;6252001;44.916667, -123.0
VER;Las Bajadas;Veracruz;Mexico;MX;19.133333;-96.2;148;3514783;3996063;19.133333, -96.2
KAS;Karasburg;Karasburg;Namibia;NA;-28.0;18.716667;575;3356343;3355338;-28.0, 18.716667
XBL;Buno Bedelle;Buno Bedelle;Ethiopia;ET;8.45;36.333333;522;\N;337996;8.45, 36.333333
EAB;Abbse;Abbse;Yemen;YE;15.3;43.966667;694;\N;69543;15.3, 43.966667
RUR;Rurutu;Rurutu;French Polynesia;PF;-22.433333;-151.333333;823;\N;4020092;-22.433333, -151.333333
KZG;Kitzingen;Kitzingen;Germany;DE;49.733333;10.2;429;2890158;2921044;49.733333, 10.2
KOD;Sabiha Gökçen Havaalanı;Kotabangun;Indonesia;ID;-0.266667;116.583333;832;\N;1643084;-0.266667, 116.583333
VIQ;Viqueque;Viqueque;Indonesia;ID;-8.883333;126.366667;832;\N;1643084;-8.883333, 126.366667
UKA;Ukunda;Ukunda;Kenya;KE;-4.296389;39.571111;535;\N;192950;-4.296389, 39.571111
AOU;Attopeu;Attopeu;Laos;LA;14.8;106.816667;744;1665046;1655842;14.8, 106.816667
PBU;Putao;Putao;Myanmar;MM;27.333333;97.416667;706;\N;1327865;27.333333, 97.416667
UCA;Oneida County;Utica;United States;US;43.15;-75.383333;67;5174913;6252001;43.15, -75.383333
LPI;Linkoping;Linkoping;Sweden;SE;58.4;15.516667;484;2694762;2661886;58.4, 15.516667
FSS;Kinloss;Forres;United Kingdom;GB;57.65;-3.566667;493;2649192;2635167;57.65, -3.566667
JAA;Jalalabad;Jalalabad;Afghanistan;AF;34.4;70.5;701;1139715;1149361;34.4, 70.5
IRJ;Capitan Vicente Almando;La Rioja;Argentina;AR;-29.381667;-66.795833;303;3848950;3865483;-29.381667, -66.795833
KUR;Kuran-O-Munjan;Kuran-O-Munjan;Afghanistan;AF;38.4;71.116667;701;\N;1149361;38.4, 71.116667
GAL;Galena;Galena;United States;US;64.716667;-156.933333;67;4893384;6252001;64.716667, -156.933333
GOF;Goodfellow AFB;San Angelo;United States;US;43.816667;12.8;67;5530022;6252001;43.816667, 12.8
RLG;Laage;Rostock-laage;Germany;DE;54.118333;12.125278;429;\N;2921044;54.118333, 12.125278
SQR;Inco Soroako Waws;Soroako;Indonesia;ID;-2.531111;121.357778;832;\N;1643084;-2.531111, 121.357778
LBU;Labuan;Labuan;Malaysia;MY;5.3;115.25;749;1733782;1733045;5.3, 115.25
RNP;Rongelap Island;Rongelap Island;Marshall Islands;MH;11.15;166.883333;844;\N;2080185;11.15, 166.883333
FLG;Pulliam Field;Grand Canyon;United States;US;35.133333;-111.683333;67;\N;6252001;35.133333, -111.683333
FEG;Fergana;Fergana;Uzbekistan;UZ;40.383333;71.766667;788;1514019;1512440;40.383333, 71.766667
KSU;Kvernberget;Kristiansund;Norway;NO;63.116667;7.85;465;3149312;3144096;63.116667, 7.85
KRK;J. Paul Ii Balice Intl;Krakow;Poland;PL;50.2;19.983333;467;3094802;798544;50.2, 19.983333
CVU;Corvo Island;Corvo Island;Portugal;PT;39.7;-31.1;469;\N;2264397;39.7, -31.1
UNN;Ranong;Ranong;Thailand;TH;9.852778;98.629167;782;1150965;1605651;9.852778, 98.629167
RGA;Rio Grande;Rio Grande;Argentina;AR;-53.783333;-67.766667;303;\N;3865483;-53.783333, -67.766667
MAO;Eduardo Gomes Intl;Manaus;Brazil;BR;-3.038611;-60.047222;316;3663517;3469034;-3.038611, -60.047222
YGL;La Grande;La Grande;Canada;CA;53.583333;-77.683333;906;\N;6251999;53.583333, -77.683333
ZFN;Tulita;Tulita/Fort Norman;Canada;CA;64.9;-125.583333;906;\N;6251999;64.9, -125.583333
IRP;Matari;Isiro;Zaire;ZR;2.783333;27.65;517;\N;;2.783333, 27.65
LMT;Kingsley Field;Klamath Falls;United States;US;42.166667;-121.733333;67;5735238;6252001;42.166667, -121.733333
MCL;Mt Mckinley;Mt Mckinley;United States;US;63.733333;-148.9;67;\N;6252001;63.733333, -148.9
BBB;Municipal;Benson;United States;US;45.316667;-95.6;67;5771337;6252001;45.316667, -95.6
JSG;San Rafael H/P;San Rafael;United States;US;8.45;-73.916667;67;5392567;6252001;8.45, -73.916667
ZBD;Jiang Men Ferry;Jiang Men;China;CN;28.739167;118.622778;713;\N;1814991;28.739167, 118.622778
LMC;Lamacarena;Lamacarena;Colombia;CO;3.316667;-73.9;327;\N;3686121;3.316667, -73.9
BEV;Beer Sheba;Beer Sheba;Israel;IL;31.25;34.8;636;\N;294640;31.25, 34.8
PEY;Penong;Penong;Australia;AU;-31.916667;133.016667;802;\N;2077456;-31.916667, 133.016667
YSJ;Saint John;Saint John;Canada;CA;45.316667;-65.883333;906;6138517;6251999;45.316667, -65.883333
PCB;Pondok Cabe;Jakarta;Indonesia;ID;-6.336944;106.764444;832;1642911;1643084;-6.336944, 106.764444
PGC;Grant County;Petersburg;United States;US;39.0;-79.116667;67;5556338;6252001;39.0, -79.116667
KPO;Pohang;Pohang;Korea;KR;35.983333;129.416667;778;\N;1835841;35.983333, 129.416667
UDO;Udomxay;Udomxay;Laos;LA;19.133333;103.816667;744;\N;1655842;19.133333, 103.816667
GUV;Mougulu;Mougulu;Papua New Guinea;PG;-6.283333;142.416667;804;\N;2088628;-6.283333, 142.416667
SGC;Surgut;Surgut;Russian Federation;RU;61.233333;73.333333;770;1490624;2017370;61.233333, 73.333333
LPA;Gran Canaria;Las Palmas;Spain;ES;27.931944;-15.386667;482;2515270;2510769;27.931944, -15.386667
SRG;Achmad Yani;Semarang;Indonesia;ID;-6.983333;110.383333;832;1627896;1643084;-6.983333, 110.383333
ANZ;Angus Downs;Angus Downs;Australia;AU;-25.083333;132.166667;802;\N;2077456;-25.083333, 132.166667
HVB;Hervey Bay;Hervey Bay;Australia;AU;-25.0;153.0;802;\N;2077456;-25.0, 153.0
TEG;Tenkodogo;Tenkodogo;Burkina Faso;BF;11.78;-0.369722;593;2354675;2361809;11.78, -0.369722
YBB;Kugaaruk;Kugaaruk;Canada;CA;68.886111;-89.85;906;\N;6251999;68.886111, -89.85
UJE;Ujae Island;Ujae Island;Marshall Islands;MH;9.083333;165.666667;844;\N;2080185;9.083333, 165.666667
KVG;Kavieng;Kavieng;Papua New Guinea;PG;-2.566667;150.816667;804;2094342;2088628;-2.566667, 150.816667
KBA;Kabala;Kabala;Sierra Leone;SL;9.583333;-11.55;571;2408329;2403846;9.583333, -11.55
PMS;Palmyra;Palmyra;Syria;SY;34.566667;38.3;676;163808;163843;34.566667, 38.3
ZAG;Pleso;Zagreb;Croatia;HR;45.733333;16.066667;415;3186886;3202326;45.733333, 16.066667
TMH;Tanahmerah;Tanahmerah;Indonesia;ID;40.0;104.65;832;\N;1643084;40.0, 104.65
LFM;Lamerd;Lamerd;Iran;IR;27.372778;53.188889;632;\N;130758;27.372778, 53.188889
LBF;Lee Bird Field;North Platte;United States;US;41.133333;-100.7;67;5697939;6252001;41.133333, -100.7
NQA;Millington Regional Jetport;Millington, TN;United States;US;35.356667;-89.870278;67;5002100;6252001;35.356667, -89.870278
LSV;Nellis AFB;Las Vegas, NV;United States;US;36.236111;-115.034167;67;5506956;6252001;36.236111, -115.034167
ARO;Arboletas;Arboletas;Colombia;CO;8.866667;-76.433333;327;3689693;3686121;8.866667, -76.433333
PLM;Mahmud Badaruddin Ii;Palembang;Indonesia;ID;-2.9;104.7;832;1633070;1643084;-2.9, 104.7
UNI;Union Island;Union Island;Saint Vincent and the Grenadines;VC;12.616667;-61.433333;279;\N;3577815;12.616667, -61.433333
DAY;James Cox Dayton Intl;Dayton, Oh;United States;US;39.75;-84.183333;67;6545140;6252001;39.75, -84.183333
TRL;Terrell Field;Terrell;United States;US;-21.8;121.033333;67;4736028;6252001;-21.8, 121.033333
SIR;Sion;Sion;Switzerland;CH;46.172222;7.214167;486;2658576;2658434;46.172222, 7.214167
RUA;Arua;Arua;Uganda;UG;3.05;30.9;590;235039;226074;3.05, 30.9
MGI;Aransas National Wildlife Refuge;Matagorda Island, TX;United States;US;11.116944;124.466944;67;\N;6252001;11.116944, 124.466944
MMZ;Maimana;Maimana;Afghanistan;AF;35.916667;64.733333;701;\N;1149361;35.916667, 64.733333
MQA;Mandora;Mandora;Australia;AU;-19.833333;120.833333;802;\N;2077456;-19.833333, 120.833333
KDF;Kouba;Kouba;Algeria;DZ;7.8;15.65;500;\N;2589581;7.8, 15.65
WEI;Weipa;Weipa;Australia;AU;-12.678333;141.925;802;\N;2077456;-12.678333, 141.925
XMH;Manihi;Manihi;French Polynesia;PF;-14.433333;-146.066667;823;\N;4020092;-14.433333, -146.066667
ZSU;Dessau Railway Stn.;Dessau;Germany;DE;56.966667;-5.333333;429;2937959;2921044;56.966667, -5.333333
SMG;Santa Maria;Santa Maria;Peru;PE;-11.983333;-77.0;368;3929172;3932488;-11.983333, -77.0
ASI;Wideawake Field;Georgetown, Ascension Island;St. Helena;SH;-7.969722;-14.393611;580;\N;3370751;-7.969722, -14.393611
BKF;Lake Brooks SPB;Katmai National Park;United States;US;58.554722;-155.7775;67;\N;6252001;58.554722, -155.7775
VGG;Vangrieng;Vangrieng;Laos;LA;62.533333;11.066667;744;\N;1655842;62.533333, 11.066667
RMP;Rampart;Rampart;United States;US;65.5;-150.15;67;\N;6252001;65.5, -150.15
ANP;Lee;Annapolis;United States;US;38.983333;-76.5;67;4347242;6252001;38.983333, -76.5
CKN;Municipal;Crookston;United States;US;47.85;-96.616667;67;5023465;6252001;47.85, -96.616667
TGS;Chokwe;Chokwe;Mozambique;MZ;-24.616667;32.416667;550;1048364;1036973;-24.616667, 32.416667
BGC;Braganca;Braganca;Portugal;PT;41.816667;-6.75;469;\N;2264397;41.816667, -6.75
UER;Puertollano;Puertollano;Spain;ES;38.683333;-4.116667;482;2512177;2510769;38.683333, -4.116667
CEM;Central;Central;United States;US;65.566667;-144.783333;67;4612476;6252001;65.566667, -144.783333
FEW;Warren AFB;Cheyenne;United States;US;32.9875;65.124167;67;5821086;6252001;32.9875, 65.124167
DPO;Devonport;Devonport;Australia;AU;-41.166667;146.416667;802;2168943;2077456;-41.166667, 146.416667
GLT;Gladstone;Gladstone;Australia;AU;-23.8;151.25;802;2165478;2077456;-23.8, 151.25
SCY;San Cristobal;Puerto Baquerizo Moreno, San Cristóbal Island, Galápagos Islands;Ecuador;EC;-0.910277999999999;-89.6175;337;3652758;3658394;-0.910277999999999, -89.6175
POX;Paris Cergy Pontoise;Paris;France;FR;49.096667;2.040833;427;2988507;3017382;49.096667, 2.040833
FMM;Memmingen-Allgäu;Memmingen;Germany;DE;47.988889;10.239444;429;2871992;2921044;47.988889, 10.239444
CJB;Peelamedu;Coimbatore;India;IN;11.03;77.043333;733;1273865;1269750;11.03, 77.043333
KWJ;Gwangju;Gwangju;Korea;KR;35.116667;126.816667;778;1841811;1835841;35.116667, 126.816667
CYX;Cherskiy;Cherskiy;Russian Federation;RU;68.75;161.35;770;2126199;2017370;68.75, 161.35
POF;Earl Fields Memorial;Poplar Bluff;United States;US;36.75;-90.5;67;4404233;6252001;36.75, -90.5
ANR;Deurne;Antwerp;Belgium;BE;51.189444;4.460278;409;2803138;2802361;51.189444, 4.460278
BZE;Philip S.W.Goldson Int;Belize City;Belize;BZ;17.533333;-88.3;106;3582677;3582678;17.533333, -88.3
NOI;Novorossijsk;Novorossijsk;Russian Federation;RU;44.75;37.75;770;518255;2017370;44.75, 37.75
VGO;Vigo;Vigo;Spain;ES;42.216667;-8.616667;482;3105976;2510769;42.216667, -8.616667
MDS;Middle Caicos;Middle Caicos;Turks and Caicos Islands;TC;21.783333;-71.766667;281;\N;3576916;21.783333, -71.766667
ULU;Gulu;Gulu;Uganda;UG;2.783333;32.3;590;233346;226074;2.783333, 32.3
BHI;Comandante;Bahia Blanca;Argentina;AR;-38.716667;-62.183333;303;3865086;3865483;-38.716667, -62.183333
TSV;Townsville International;Townsville;Australia;AU;-19.2525;146.765278;802;2146142;2077456;-19.2525, 146.765278
ROO;Rondonopolis;Rondonopolis;Brazil;BR;-16.433333;-54.716667;316;3450909;3469034;-16.433333, -54.716667
YWG;James Armstrong Richardson International Airport;Winnipeg;Canada;CA;49.91;-97.24;906;6183235;6251999;49.91, -97.24
AOD;Abou Deia;Abou Deia;Chad;TD;11.466667;19.283333;511;\N;2434508;11.466667, 19.283333
PAA;Pa-an;Pa-an;Myanmar;MM;16.883333;97.666667;706;\N;1327865;16.883333, 97.666667
PQI;Municipal;Presque Isle;United States;US;46.683333;-68.05;67;4975966;6252001;46.683333, -68.05
TTD;Troutdale;Troutdale;United States;US;54.083333;-1.166667;67;5757477;6252001;54.083333, -1.166667
RWF;Redwood Falls Muni;Redwood Falls;United States;US;44.533333;-95.116667;67;5042832;6252001;44.533333, -95.116667
MTK;Makin Island;Makin Island;Kiribati;KI;3.116667;172.8;824;\N;4030945;3.116667, 172.8
HOK;Hooker Creek;Hooker Creek;Australia;AU;-18.366667;130.666667;802;\N;2077456;-18.366667, 130.666667
BNU;Blumenau;Blumenau;Brazil;BR;-26.933333;-49.05;316;3469968;3469034;-26.933333, -49.05
AKV;Akulivik;Akulivik;Canada;CA;60.733333;-78.583333;906;\N;6251999;60.733333, -78.583333
SEU;Seronera;Seronera;Tanzania;TZ;-2.416667;34.833333;585;\N;149590;-2.416667, 34.833333
VSG;Lugansk;Lugansk;Ukraine;UA;48.566667;39.333333;488;702658;690791;48.566667, 39.333333
HUY;Humberside International;Humberside;United Kingdom;GB;53.574444;-0.350833;493;\N;2635167;53.574444, -0.350833
JUP;Cable Heliport;Upland;United States;US;-32.266667;27.183333;67;5404915;6252001;-32.266667, 27.183333
LFN;Franklin;Louisburg;United States;US;36.1;-78.3;67;4477296;6252001;36.1, -78.3
TPT;Tapeta;Tapeta;Liberia;LR;6.492222;-8.860278;537;\N;2275384;6.492222, -8.860278
IMG;Inhaminga;Inhaminga;Mozambique;MZ;-18.4;35.0;550;\N;1036973;-18.4, 35.0
SGU;Municipal;Saint George;United States;US;37.083333;-113.6;67;5546220;6252001;37.083333, -113.6
RSW;Southwest Florida Reg;Fort Myers;United States;US;26.542222;-81.755278;67;4155995;6252001;26.542222, -81.755278
STG;St George Island;St George Island;United States;US;56.6;-169.533333;67;\N;6252001;56.6, -169.533333
YAU;Kattiniq/Donaldson;Kattiniq;Canada;CA;61.662778;-73.321389;906;\N;6251999;61.662778, -73.321389
KCS;Kings Creek Station;Kings Creek Station;Australia;AU;24.383333;131.683333;802;\N;2077456;24.383333, 131.683333
LKO;Amausi;Lucknow;India;IN;26.766666999999998;80.883333;733;1264733;1269750;26.766666999999998, 80.883333
BSV;Besakoa;Besakoa;Papua New Guinea;PG;-7.233333;141.083333;804;\N;2088628;-7.233333, 141.083333
INV;Inverness;Inverness;United Kingdom;GB;57.533333;-4.05;493;2646088;2635167;57.533333, -4.05
BRR;North Bay;Barra;United Kingdom;GB;57.016667;-7.433333;493;\N;2635167;57.016667, -7.433333
BKX;Brookings;Brookings;United States;US;44.3;-96.816667;67;5715905;6252001;44.3, -96.816667
BUJ;Ain Eddis;Boussaada;Algeria;DZ;35.3325;4.206389;500;\N;2589581;35.3325, 4.206389
